Lieu.de.surveillance...Identifiant;Lieu.de.surveillance...Libellé;Lieu.de.surveillance...Mnémonique;Passage...Date;Passage...Jour;Passage...Mois;Passage...Année;Sonde;Coordonnées.passage...Coordonnées.minx;Coordonnées.passage...Coordonnées.miny;Prélèvement...Niveau;Résultat...Code.paramètre;Saison;JourAnnée;Week;Résultat...Valeur.de.la.mesure
5010001;Antifer ponton pétrolier;010-P-001;28/08/2006;28;8;2006;33;0.1316590692;49.6657520189;Surface (0-1m);PHEO;Summer;239;34;0.93
5010001;Antifer ponton pétrolier;010-P-001;28/08/2006;28;8;2006;33;0.1316590692;49.6657520189;Surface (0-1m);SALI;Summer;239;34;33.47
5010001;Antifer ponton pétrolier;010-P-001;28/08/2006;28;8;2006;33;0.1316590692;49.6657520189;Surface (0-1m);TEMP;Summer;239;34;18.74
5010001;Antifer ponton pétrolier;010-P-001;28/08/2006;28;8;2006;33;0.1316590692;49.6657520189;Surface (0-1m);TURB;Summer;239;34;1.08
5010001;Antifer ponton pétrolier;010-P-001;05/09/2006;5;9;2006;33;0.1316590692;49.6657520189;Fond/sonde-1m;OXYGENE;Autumn;247;35;6.9
5010001;Antifer ponton pétrolier;010-P-001;05/09/2006;5;9;2006;33;0.1316590692;49.6657520189;Fond/sonde-1m;SALI;Autumn;247;35;33.4
5010001;Antifer ponton pétrolier;010-P-001;05/09/2006;5;9;2006;33;0.1316590692;49.6657520189;Fond/sonde-1m;TEMP;Autumn;247;35;18.63
5010001;Antifer ponton pétrolier;010-P-001;05/09/2006;5;9;2006;33;0.1316590692;49.6657520189;Surface (0-1m);CHLOROA;Autumn;247;35;30.32
5010001;Antifer ponton pétrolier;010-P-001;05/09/2006;5;9;2006;33;0.1316590692;49.6657520189;Surface (0-1m);NH4;Autumn;247;35;0.05
5010001;Antifer ponton pétrolier;010-P-001;05/09/2006;5;9;2006;33;0.1316590692;49.6657520189;Surface (0-1m);NO3+NO2;Autumn;247;35;41.96
5010001;Antifer ponton pétrolier;010-P-001;05/09/2006;5;9;2006;33;0.1316590692;49.6657520189;Surface (0-1m);OXYGENE;Autumn;247;35;13.1
5010001;Antifer ponton pétrolier;010-P-001;05/09/2006;5;9;2006;33;0.1316590692;49.6657520189;Surface (0-1m);PHEO;Autumn;247;35;2.78
5010001;Antifer ponton pétrolier;010-P-001;05/09/2006;5;9;2006;33;0.1316590692;49.6657520189;Surface (0-1m);PO4;Autumn;247;35;0.4
5010001;Antifer ponton pétrolier;010-P-001;05/09/2006;5;9;2006;33;0.1316590692;49.6657520189;Surface (0-1m);SALI;Autumn;247;35;28.08
5010001;Antifer ponton pétrolier;010-P-001;05/09/2006;5;9;2006;33;0.1316590692;49.6657520189;Surface (0-1m);SIOH;Autumn;247;35;1.64
5010001;Antifer ponton pétrolier;010-P-001;05/09/2006;5;9;2006;33;0.1316590692;49.6657520189;Surface (0-1m);TEMP;Autumn;247;35;19.58
5010001;Antifer ponton pétrolier;010-P-001;02/08/2004;2;8;2004;NA;0.1316590692;49.6657520189;Surface (0-1m);PO4;Summer;214;31;0.52
5010001;Antifer ponton pétrolier;010-P-001;02/08/2004;2;8;2004;NA;0.1316590692;49.6657520189;Surface (0-1m);SALI;Summer;214;31;33.65
5010001;Antifer ponton pétrolier;010-P-001;02/08/2004;2;8;2004;NA;0.1316590692;49.6657520189;Surface (0-1m);SIOH;Summer;214;31;8.07
5010001;Antifer ponton pétrolier;010-P-001;02/08/2004;2;8;2004;NA;0.1316590692;49.6657520189;Surface (0-1m);TEMP;Summer;214;31;18.75
5010001;Antifer ponton pétrolier;010-P-001;02/08/2004;2;8;2004;NA;0.1316590692;49.6657520189;Surface (0-1m);TURB;Summer;214;31;1.15
5010001;Antifer ponton pétrolier;010-P-001;10/08/2004;10;8;2004;NA;0.1316590692;49.6657520189;Fond/sonde-1m;OXYGENE;Summer;222;32;7.55
5010001;Antifer ponton pétrolier;010-P-001;10/08/2004;10;8;2004;NA;0.1316590692;49.6657520189;Fond/sonde-1m;SALI;Summer;222;32;33.78
5010001;Antifer ponton pétrolier;010-P-001;10/08/2004;10;8;2004;NA;0.1316590692;49.6657520189;Fond/sonde-1m;TEMP;Summer;222;32;18.55
5010001;Antifer ponton pétrolier;010-P-001;10/08/2004;10;8;2004;NA;0.1316590692;49.6657520189;Surface (0-1m);CHLOROA;Summer;222;32;3.7
5010001;Antifer ponton pétrolier;010-P-001;10/08/2004;10;8;2004;NA;0.1316590692;49.6657520189;Surface (0-1m);NH4;Summer;222;32;2.33
5010001;Antifer ponton pétrolier;010-P-001;10/08/2004;10;8;2004;NA;0.1316590692;49.6657520189;Surface (0-1m);NO3+NO2;Summer;222;32;18.18
5010001;Antifer ponton pétrolier;010-P-001;10/08/2004;10;8;2004;NA;0.1316590692;49.6657520189;Surface (0-1m);OXYGENE;Summer;222;32;9.75
5010001;Antifer ponton pétrolier;010-P-001;10/08/2004;10;8;2004;NA;0.1316590692;49.6657520189;Surface (0-1m);PHEO;Summer;222;32;0.73
5010001;Antifer ponton pétrolier;010-P-001;10/08/2004;10;8;2004;NA;0.1316590692;49.6657520189;Surface (0-1m);PO4;Summer;222;32;0.88
5010001;Antifer ponton pétrolier;010-P-001;10/08/2004;10;8;2004;NA;0.1316590692;49.6657520189;Surface (0-1m);SALI;Summer;222;32;31.96
5010001;Antifer ponton pétrolier;010-P-001;10/08/2004;10;8;2004;NA;0.1316590692;49.6657520189;Surface (0-1m);SIOH;Summer;222;32;6.2
5010001;Antifer ponton pétrolier;010-P-001;10/08/2004;10;8;2004;NA;0.1316590692;49.6657520189;Surface (0-1m);TEMP;Summer;222;32;20.1
5010001;Antifer ponton pétrolier;010-P-001;10/08/2004;10;8;2004;NA;0.1316590692;49.6657520189;Surface (0-1m);TURB;Summer;222;32;1.45
5010001;Antifer ponton pétrolier;010-P-001;30/05/2005;30;5;2005;NA;0.1316590692;49.6657520189;Fond/sonde-1m;SALI;Spring;149;21;33.2
5010001;Antifer ponton pétrolier;010-P-001;30/05/2005;30;5;2005;NA;0.1316590692;49.6657520189;Fond/sonde-1m;TEMP;Spring;149;21;13.18
5010001;Antifer ponton pétrolier;010-P-001;30/05/2005;30;5;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);CHLOROA;Spring;149;21;4.94
5010001;Antifer ponton pétrolier;010-P-001;30/05/2005;30;5;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);NH4;Spring;149;21;1.48
5010001;Antifer ponton pétrolier;010-P-001;30/05/2005;30;5;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);NO3+NO2;Spring;149;21;10.76
5010001;Antifer ponton pétrolier;010-P-001;30/05/2005;30;5;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);OXYGENE;Spring;149;21;9.46
5010001;Antifer ponton pétrolier;010-P-001;30/05/2005;30;5;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);PHEO;Spring;149;21;0.27
5010001;Antifer ponton pétrolier;010-P-001;30/05/2005;30;5;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);PO4;Spring;149;21;0.08
5010001;Antifer ponton pétrolier;010-P-001;30/05/2005;30;5;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);SALI;Spring;149;21;33.06
5010001;Antifer ponton pétrolier;010-P-001;30/05/2005;30;5;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);SIOH;Spring;149;21;1.5
5010001;Antifer ponton pétrolier;010-P-001;30/05/2005;30;5;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);TEMP;Spring;149;21;13.65
5010001;Antifer ponton pétrolier;010-P-001;30/05/2005;30;5;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);TURB;Spring;149;21;0.89
5010001;Antifer ponton pétrolier;010-P-001;06/06/2005;6;6;2005;NA;0.1316590692;49.6657520189;Fond/sonde-1m;OXYGENE;Summer;156;22;12.09
5010001;Antifer ponton pétrolier;010-P-001;06/06/2005;6;6;2005;NA;0.1316590692;49.6657520189;Fond/sonde-1m;SALI;Summer;156;22;32.69
5010001;Antifer ponton pétrolier;010-P-001;06/06/2005;6;6;2005;NA;0.1316590692;49.6657520189;Fond/sonde-1m;TEMP;Summer;156;22;14.18
5010001;Antifer ponton pétrolier;010-P-001;06/06/2005;6;6;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);CHLOROA;Summer;156;22;6.02
5010001;Antifer ponton pétrolier;010-P-001;06/06/2005;6;6;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);NH4;Summer;156;22;1.15
5010001;Antifer ponton pétrolier;010-P-001;06/06/2005;6;6;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);NO3+NO2;Summer;156;22;14.12
5010001;Antifer ponton pétrolier;010-P-001;20/12/2005;20;12;2005;NA;0.1316590692;49.6657520189;Fond/sonde-1m;SALI;Winter;353;50;33.61
5010001;Antifer ponton pétrolier;010-P-001;20/12/2005;20;12;2005;NA;0.1316590692;49.6657520189;Fond/sonde-1m;TEMP;Winter;353;50;9.73
5010001;Antifer ponton pétrolier;010-P-001;20/12/2005;20;12;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);CHLOROA;Winter;353;50;0.34
5010001;Antifer ponton pétrolier;010-P-001;20/12/2005;20;12;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);OXYGENE;Winter;353;50;9.41
5010001;Antifer ponton pétrolier;010-P-001;20/12/2005;20;12;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);PHEO;Winter;353;50;0.22
5010001;Antifer ponton pétrolier;010-P-001;20/12/2005;20;12;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);SALI;Winter;353;50;31.82
5010001;Antifer ponton pétrolier;010-P-001;20/12/2005;20;12;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);TEMP;Winter;353;50;8.96
5010001;Antifer ponton pétrolier;010-P-001;20/12/2005;20;12;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);TURB;Winter;353;50;4.32
5010001;Antifer ponton pétrolier;010-P-001;11/01/2006;11;1;2006;NA;0.1316590692;49.6657520189;Surface (0-1m);CHLOROA;Winter;10;1;0.67
5010001;Antifer ponton pétrolier;010-P-001;11/01/2006;11;1;2006;NA;0.1316590692;49.6657520189;Surface (0-1m);PHEO;Winter;10;1;0.25
5010001;Antifer ponton pétrolier;010-P-001;11/01/2006;11;1;2006;NA;0.1316590692;49.6657520189;Surface (0-1m);SALI;Winter;10;1;29.34
5010001;Antifer ponton pétrolier;010-P-001;11/01/2006;11;1;2006;NA;0.1316590692;49.6657520189;Surface (0-1m);TEMP;Winter;10;1;7.05
5010001;Antifer ponton pétrolier;010-P-001;11/01/2006;11;1;2006;NA;0.1316590692;49.6657520189;Surface (0-1m);TURB;Winter;10;1;4.58
5010001;Antifer ponton pétrolier;010-P-001;17/01/2006;17;1;2006;NA;0.1316590692;49.6657520189;Fond/sonde-1m;OXYGENE;Winter;16;2;6.08
5010001;Antifer ponton pétrolier;010-P-001;17/01/2006;17;1;2006;NA;0.1316590692;49.6657520189;Fond/sonde-1m;SALI;Winter;16;2;32.88
5010001;Antifer ponton pétrolier;010-P-001;17/01/2006;17;1;2006;NA;0.1316590692;49.6657520189;Fond/sonde-1m;TEMP;Winter;16;2;7.77
5010001;Antifer ponton pétrolier;010-P-001;17/01/2006;17;1;2006;NA;0.1316590692;49.6657520189;Surface (0-1m);CHLOROA;Winter;16;2;0.47
5010001;Antifer ponton pétrolier;010-P-001;17/01/2006;17;1;2006;NA;0.1316590692;49.6657520189;Surface (0-1m);OXYGENE;Winter;16;2;6.46
5010001;Antifer ponton pétrolier;010-P-001;05/09/2006;5;9;2006;33;0.1316590692;49.6657520189;Surface (0-1m);TURB;Autumn;247;35;2.59
5010001;Antifer ponton pétrolier;010-P-001;14/09/2006;14;9;2006;33;0.1316590692;49.6657520189;Fond/sonde-1m;OXYGENE;Autumn;256;37;7.55
5010001;Antifer ponton pétrolier;010-P-001;14/09/2006;14;9;2006;33;0.1316590692;49.6657520189;Fond/sonde-1m;SALI;Autumn;256;37;33.61
5010001;Antifer ponton pétrolier;010-P-001;14/09/2006;14;9;2006;33;0.1316590692;49.6657520189;Fond/sonde-1m;TEMP;Autumn;256;37;18.85
5010001;Antifer ponton pétrolier;010-P-001;14/09/2006;14;9;2006;33;0.1316590692;49.6657520189;Surface (0-1m);CHLOROA;Autumn;256;37;3.75
5010001;Antifer ponton pétrolier;010-P-001;14/09/2006;14;9;2006;33;0.1316590692;49.6657520189;Surface (0-1m);OXYGENE;Autumn;256;37;7.78
5010001;Antifer ponton pétrolier;010-P-001;14/09/2006;14;9;2006;33;0.1316590692;49.6657520189;Surface (0-1m);PHEO;Autumn;256;37;0.4
5010001;Antifer ponton pétrolier;010-P-001;14/09/2006;14;9;2006;33;0.1316590692;49.6657520189;Surface (0-1m);SALI;Autumn;256;37;33.57
5010001;Antifer ponton pétrolier;010-P-001;14/09/2006;14;9;2006;33;0.1316590692;49.6657520189;Surface (0-1m);TEMP;Autumn;256;37;18.86
5010001;Antifer ponton pétrolier;010-P-001;14/09/2006;14;9;2006;33;0.1316590692;49.6657520189;Surface (0-1m);TURB;Autumn;256;37;1.7
5010001;Antifer ponton pétrolier;010-P-001;19/09/2006;19;9;2006;33;0.1316590692;49.6657520189;Fond/sonde-1m;OXYGENE;Autumn;261;37;6.76
5010001;Antifer ponton pétrolier;010-P-001;19/09/2006;19;9;2006;33;0.1316590692;49.6657520189;Fond/sonde-1m;SALI;Autumn;261;37;33.54
5010001;Antifer ponton pétrolier;010-P-001;19/09/2006;19;9;2006;33;0.1316590692;49.6657520189;Fond/sonde-1m;TEMP;Autumn;261;37;18.79
5010001;Antifer ponton pétrolier;010-P-001;19/09/2006;19;9;2006;33;0.1316590692;49.6657520189;Surface (0-1m);CHLOROA;Autumn;261;37;4.75
5010001;Antifer ponton pétrolier;010-P-001;19/09/2006;19;9;2006;33;0.1316590692;49.6657520189;Surface (0-1m);NH4;Autumn;261;37;4.43
5010001;Antifer ponton pétrolier;010-P-001;19/09/2006;19;9;2006;33;0.1316590692;49.6657520189;Surface (0-1m);NO3+NO2;Autumn;261;37;56.1
5010001;Antifer ponton pétrolier;010-P-001;19/09/2006;19;9;2006;33;0.1316590692;49.6657520189;Surface (0-1m);OXYGENE;Autumn;261;37;7.86
5010001;Antifer ponton pétrolier;010-P-001;19/09/2006;19;9;2006;33;0.1316590692;49.6657520189;Surface (0-1m);PHEO;Autumn;261;37;0.87
5010001;Antifer ponton pétrolier;010-P-001;16/08/2004;16;8;2004;NA;0.1316590692;49.6657520189;Fond/sonde-1m;OXYGENE;Summer;228;33;8.06
5010001;Antifer ponton pétrolier;010-P-001;16/08/2004;16;8;2004;NA;0.1316590692;49.6657520189;Fond/sonde-1m;SALI;Summer;228;33;33.04
5010001;Antifer ponton pétrolier;010-P-001;16/08/2004;16;8;2004;NA;0.1316590692;49.6657520189;Fond/sonde-1m;TEMP;Summer;228;33;19.19
5010001;Antifer ponton pétrolier;010-P-001;16/08/2004;16;8;2004;NA;0.1316590692;49.6657520189;Surface (0-1m);CHLOROA;Summer;228;33;10.6
5010001;Antifer ponton pétrolier;010-P-001;16/08/2004;16;8;2004;NA;0.1316590692;49.6657520189;Surface (0-1m);NH4;Summer;228;33;0.88
5010001;Antifer ponton pétrolier;010-P-001;16/08/2004;16;8;2004;NA;0.1316590692;49.6657520189;Surface (0-1m);NO3+NO2;Summer;228;33;3.38
5010001;Antifer ponton pétrolier;010-P-001;16/08/2004;16;8;2004;NA;0.1316590692;49.6657520189;Surface (0-1m);OXYGENE;Summer;228;33;9.05
5010001;Antifer ponton pétrolier;010-P-001;16/08/2004;16;8;2004;NA;0.1316590692;49.6657520189;Surface (0-1m);PHEO;Summer;228;33;1.25
5010001;Antifer ponton pétrolier;010-P-001;16/08/2004;16;8;2004;NA;0.1316590692;49.6657520189;Surface (0-1m);PO4;Summer;228;33;0.63
5010001;Antifer ponton pétrolier;010-P-001;16/08/2004;16;8;2004;NA;0.1316590692;49.6657520189;Surface (0-1m);SALI;Summer;228;33;32.85
5010001;Antifer ponton pétrolier;010-P-001;16/08/2004;16;8;2004;NA;0.1316590692;49.6657520189;Surface (0-1m);SIOH;Summer;228;33;2.84
5010001;Antifer ponton pétrolier;010-P-001;16/08/2004;16;8;2004;NA;0.1316590692;49.6657520189;Surface (0-1m);TEMP;Summer;228;33;19.79
5010001;Antifer ponton pétrolier;010-P-001;16/08/2004;16;8;2004;NA;0.1316590692;49.6657520189;Surface (0-1m);TURB;Summer;228;33;1.61
5010001;Antifer ponton pétrolier;010-P-001;23/08/2004;23;8;2004;NA;0.1316590692;49.6657520189;Fond/sonde-1m;OXYGENE;Summer;235;34;8.07
5010001;Antifer ponton pétrolier;010-P-001;23/08/2004;23;8;2004;NA;0.1316590692;49.6657520189;Fond/sonde-1m;SALI;Summer;235;34;31.42
5010001;Antifer ponton pétrolier;010-P-001;23/08/2004;23;8;2004;NA;0.1316590692;49.6657520189;Fond/sonde-1m;TEMP;Summer;235;34;19.26
5010001;Antifer ponton pétrolier;010-P-001;23/08/2004;23;8;2004;NA;0.1316590692;49.6657520189;Surface (0-1m);CHLOROA;Summer;235;34;5.16
5010001;Antifer ponton pétrolier;010-P-001;23/08/2004;23;8;2004;NA;0.1316590692;49.6657520189;Surface (0-1m);NH4;Summer;235;34;4.62
5010001;Antifer ponton pétrolier;010-P-001;06/06/2005;6;6;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);OXYGENE;Summer;156;22;12.61
5010001;Antifer ponton pétrolier;010-P-001;06/06/2005;6;6;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);PHEO;Summer;156;22;0.73
5010001;Antifer ponton pétrolier;010-P-001;06/06/2005;6;6;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);PO4;Summer;156;22;0.1
5010001;Antifer ponton pétrolier;010-P-001;06/06/2005;6;6;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);SALI;Summer;156;22;32.52
5010001;Antifer ponton pétrolier;010-P-001;06/06/2005;6;6;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);SIOH;Summer;156;22;0.77
5010001;Antifer ponton pétrolier;010-P-001;06/06/2005;6;6;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);TEMP;Summer;156;22;14.27
5010001;Antifer ponton pétrolier;010-P-001;06/06/2005;6;6;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);TURB;Summer;156;22;1.19
5010001;Antifer ponton pétrolier;010-P-001;13/06/2005;13;6;2005;NA;0.1316590692;49.6657520189;Fond/sonde-1m;OXYGENE;Summer;163;23;9.53
5010001;Antifer ponton pétrolier;010-P-001;13/06/2005;13;6;2005;NA;0.1316590692;49.6657520189;Fond/sonde-1m;SALI;Summer;163;23;34.11
5010001;Antifer ponton pétrolier;010-P-001;13/06/2005;13;6;2005;NA;0.1316590692;49.6657520189;Fond/sonde-1m;TEMP;Summer;163;23;14.16
5010001;Antifer ponton pétrolier;010-P-001;13/06/2005;13;6;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);CHLOROA;Summer;163;23;5.31
5010001;Antifer ponton pétrolier;010-P-001;13/06/2005;13;6;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);NH4;Summer;163;23;1.31
5010001;Antifer ponton pétrolier;010-P-001;13/06/2005;13;6;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);NO3+NO2;Summer;163;23;9.18
5010001;Antifer ponton pétrolier;010-P-001;13/06/2005;13;6;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);OXYGENE;Summer;163;23;11.07
5010001;Antifer ponton pétrolier;010-P-001;13/06/2005;13;6;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);PHEO;Summer;163;23;0.53
5010001;Antifer ponton pétrolier;010-P-001;13/06/2005;13;6;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);PO4;Summer;163;23;0.06
5010001;Antifer ponton pétrolier;010-P-001;13/06/2005;13;6;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);SALI;Summer;163;23;33.43
5010001;Antifer ponton pétrolier;010-P-001;13/06/2005;13;6;2005;NA;0.1316590692;49.6657520189;Surface (0-1m);SIOH;Summer;163;23;0.75
5010001;Antifer ponton pétrolier;010-P-001;17/01/2006;17;1;2006;NA;0.1316590692;49.6657520189;Surface (0-1m);PHEO;Winter;16;2;0.24
5010001;Antifer ponton pétrolier;010-P-001;17/01/2006;17;1;2006;NA;0.1316590692;49.6657520189;Surface (0-1m);SALI;Winter;16;2;32.13
5010001;Antifer ponton pétrolier;010-P-001;17/01/2006;17;1;2006;NA;0.1316590692;49.6657520189;Surface (0-1m);TEMP;Winter;16;2;7.56
5010001;Antifer ponton pétrolier;010-P-001;17/01/2006;17;1;2006;NA;0.1316590692;49.6657520189;Surface (0-1m);TURB;Winter;16;2;3.44
5010001;Antifer ponton pétrolier;010-P-001;31/01/2006;31;1;2006;NA;0.1316590692;49.6657520189;Surface (0-1m);CHLOROA;Winter;30;4;0.49
5010001;Antifer ponton pétrolier;010-P-001;31/01/2006;31;1;2006;NA;0.1316590692;49.6657520189;Surface (0-1m);PHEO;Winter;30;4;0.3
5010001;Antifer ponton pétrolier;010-P-001;31/01/2006;31;1;2006;NA;0.1316590692;49.6657520189;Surface (0-1m);SALI;Winter;30;4;34.01
5010001;Antifer ponton pétrolier;010-P-001;31/01/2006;31;1;2006;NA;0.1316590692;49.6657520189;Surface (0-1m);TEMP;Winter;30;4;6.44
5010001;Antifer ponton pétrolier;010-P-001;31/01/2006;31;1;2006;NA;0.1316590692;49.6657520189;Surface (0-1m);TURB;Winter;30;4;2.96
5010001;Antifer ponton pétrolier;010-P-001;13/02/2006;13;2;2006;NA;0.1316590692;49.6657520189;Surface (0-1m);CHLOROA;Winter;43;6;1.56
5010001;Antifer ponton pétrolier;010-P-001;13/02/2006;13;2;2006;NA;0.1316590692;49.6657520189;Surface (0-1m);OXYGENE;Winter;43;6;13.14
5010001;Antifer ponton pétrolier;010-P-001;13/02/2006;13;2;2006;NA;0.1316590692;49.6657520189;Surface (0-1m);PHEO;Winter;43;6;0.53
5010001;Antifer ponton pétrolier;010-P-001;13/02/2006;13;2;2006;NA;0.1316590692;49.6657520189;Surface (0-1m);SALI;Winter;43;6;31.98
5010001;Antifer ponton pétrolier;010-P-001;13/02/2006;13;2;2006;NA;0.1316590692;49.6657520189;Surface (0-1m);TEMP;Winter;43;6;6.25
5010001;Antifer ponton pétrolier;010-P-001;13/02/2006;13;2;2006;NA;0.1316590692;49.6657520189;Surface (0-1m);TURB;Winter;43;6;3.38
5010001;Antifer ponton pétrolier;010-P-001;27/02/2006;27;2;2006;NA;0.1316590692;49.6657520189;Surface (0-1m);CHLOROA;Winter;57;8;0.69
5010001;Antifer ponton pétrolier;010-P-001;27/02/2006;27;2;2006;NA;0.1316590692;49.6657520189;Surface (0-1m);PHEO;Winter;57;8;0.16
5010001;Antifer ponton pétrolier;010-P-001;27/02/2006;27;2;2006;NA;0.1316590692;49.6657520189;Surface (0-1m);SALI;Winter;57;8;34.05
5010001;Antifer ponton pétrolier;010-P-001;19/09/2006;19;9;2006;33;0.1316590692;49.6657520189;Surface (0-1m);PO4;Autumn;261;37;2.01
5010001;Antifer ponton pétrolier;010-P-001;19/09/2006;19;9;2006;33;0.1316590692;49.6657520189;Surface (0-1m);SALI;Autumn;261;37;29.73
5010001;Antifer ponton pétrolier;010-P-001;19/09/2006;19;9;2006;33;0.1316590692;49.6657520189;Surface (0-1m);SIOH;Autumn;261;37;28.31
5010001;Antifer ponton pétrolier;010-P-001;19/09/2006;19;9;2006;33;0.1316590692;49.6657520189;Surface (0-1m);TEMP;Autumn;261;37;19.15
5010001;Antifer ponton pétrolier;010-P-001;19/09/2006;19;9;2006;33;0.1316590692;49.6657520189;Surface (0-1m);TURB;Autumn;261;37;1.4
5010001;Antifer ponton pétrolier;010-P-001;27/09/2006;27;9;2006;33;0.1316590692;49.6657520189;Fond/sonde-1m;OXYGENE;Autumn;269;38;7.43
5010001;Antifer ponton pétrolier;010-P-001;27/09/2006;27;9;2006;33;0.1316590692;49.6657520189;Fond/sonde-1m;SALI;Autumn;269;38;33.59
5010001;Antifer ponton pétrolier;010-P-001;27/09/2006;27;9;2006;33;0.1316590692;49.6657520189;Fond/sonde-1m;TEMP;Autumn;269;38;18.67
5010001;Antifer ponton pétrolier;010-P-001;27/09/2006;27;9;2006;33;0.1316590692;49.6657520189;Surface (0-1m);CHLOROA;Autumn;269;38;2.95
5010001;Antifer ponton pétrolier;010-P-001;27/09/2006;27;9;2006;33;0.1316590692;49.6657520189;Surface (0-1m);OXYGENE;Autumn;269;38;7.73
5010001;Antifer ponton pétrolier;010-P-001;27/09/2006;27;9;2006;33;0.1316590692;49.6657520189;Surface (0-1m);PHEO;Autumn;269;38;0.56
5010001;Antifer ponton pétrolier;010-P-001;27/09/2006;27;9;2006;33;0.1316590692;49.6657520189;Surface (0-1m);SALI;Autumn;269;38;33.5
5010001;Antifer ponton pétrolier;010-P-001;27/09/2006;27;9;2006;33;0.1316590692;49.6657520189;Surface (0-1m);TEMP;Autumn;269;38;18.69
5010001;Antifer ponton pétrolier;010-P-001;27/09/2006;27;9;2006;33;0.1316590692;49.6657520189;Surface (0-1m);TURB;Autumn;269;38;1.45
5010001;Antifer ponton pétrolier;010-P-001;04/10/2006;4;10;2006;33;0.1316590692;49.6657520189;Fond/sonde-1m;OXYGENE;Autumn;276;39;6.64
5010001;Antifer ponton pétrolier;010-P-001;04/10/2006;4;10;2006;33;0.1316590692;49.6657520189;Fond/sonde-1m;SALI;Autumn;276;39;33.29
5010001;Antifer ponton pétrolier;010-P-001;04/10/2006;4;10;2006;33;0.1316590692;49.6657520189;Fond/sonde-1m;TEMP;Autumn;276;39;18.4
5010001;Antifer ponton pétrolier;010-P-001;04/10/2006;4;10;2006;33;0.1316590692;49.6657520189;Surface (0-1m);CHLOROA;Autumn;276;39;2.95
5010001;Antifer ponton pétrolier;010-P-001;23/08/2004;23;8;2004;NA;0.1316590692;49.6657520189;Surface (0-1m);NO3+NO2;Summer;235;34;23.54
5010001;Antifer ponton pétrolier;010-P-001;23/08/2004;23;8;2004;NA;0.1316590692;49.6657520189;Surface (0-1m);OXYGENE;Summer;235;34;8.14
5010001;Antifer ponton pétrolier;010-P-001;23/08/2004;23;8;2004;NA;0.1316590692;49.6657520189;Surface (0-1m);PHEO;Summer;235;34;0.8
5010001;Antifer ponton pétrolier;010-P-001;23/08/2004;23;8;2004;NA;0.1316590692;49.6657520189;Surface (0-1m);PO4;Summer;235;34;1.74
5010001;Antifer ponton pétrolier;010-P-001;23/08/2004;23;8;2004;NA;0.1316590692;49.6657520189;Surface (0-1m);SALI;Summer;235;34;31.42
